HPD,01,014007,HPCP,HT,2013,07,0023,00130
HPD,01,014007,HPCP,HT,2013,07,0024,00020
HPD,01,014007,HPCP,HT,2013,07,0027,00020
HPD,01,014007,HPCP,HT,2013,07,0028,00080
HPD,01,014007,HPCP,HT,2013,07,0029,00010
HPD,01,014007,HPCP,HT,2013,07,0030,00010
HPD,01,025207,HPCP,HT,2013,07,0001,00000
HPD,01,025207,HPCP,HT,2013,07,0004,00130
HPD,01,025207,HPCP,HT,2013,07,0005,00050
HPD,01,025207,HPCP,HT,2013,07,0006,00020
HPD,01,025207,HPCP,HT,2013,07,0007,00050
HPD,01,025207,HPCP,HT,2013,07,0014,00070
HPD,01,025207,HPCP,HT,2013,07,0016,00000
HPD,01,025207,HPCP,HT,2013,07,0017,00000
HPD,01,025207,HPCP,HT,2013,07,0019,00020
HPD,01,025207,HPCP,HT,2013,07,0020,00010
HPD,01,025207,HPCP,HT,2013,07,0022,00120
HPD,01,025207,HPCP,HT,2013,07,0023,00040
HPD,01,025207,HPCP,HT,2013,07,0024,00170
HPD,01,025207,HPCP,HT,2013,07,0027,00010
HPD,01,025207,HPCP,HT,2013,07,0028,00010
HPD,01,025207,HPCP,HT,2013,07,0031,00090
HPD,01,027204,HPCP,HI,2013,07,0001,00084
HPD,01,027204,HPCP,HI,2013,07,0003,00036
HPD,01,027204,HPCP,HI,2013,07,0004,00028
HPD,01,027204,HPCP,HI,2013,07,0005,00055
HPD,01,027204,HPCP,HI,2013,07,0006,00300
HPD,01,027204,HPCP,HI,2013,07,0007,00000
HPD,01,027204,HPCP,HI,2013,07,0008,00083
HPD,01,027204,HPCP,HI,2013,07,0010,00006
HPD,01,027204,HPCP,HI,2013,07,0011,00006
HPD,01,027204,HPCP,HI,2013,07,0014,00001
HPD,01,027204,HPCP,HI,2013,07,0015,00002
HPD,01,027204,HPCP,HI,2013,07,0017,00000
HPD,01,027204,HPCP,HI,2013,07,0020,00212
HPD,01,027204,HPCP,HI,2013,07,0021,00019
HPD,01,027204,HPCP,HI,2013,07,0022,00017
HPD,01,027204,HPCP,HI,2013,07,0023,00213
HPD,01,027204,HPCP,HI,2013,07,0024,00003
HPD,01,027204,HPCP,HI,2013,07,0030,00041
HPD,01,027204,HPCP,HI,2013,07,0031,00164
HPD,01,036905,HPCP,HT,2013,07,0001,00060
HPD,01,036905,HPCP,HT,2013,07,0003,00090
HPD,01,036905,HPCP,HT,2013,07,0004,00040
HPD,01,036905,HPCP,HT,2013,07,0005,00140
HPD,01,036905,HPCP,HT,2013,07,0006,00310
HPD,01,036905,HPCP,HT,2013,07,0007,00010
HPD,01,036905,HPCP,HT,2013,07,0008,00030
HPD,01,036905,HPCP,HT,2013,07,0010,00020
HPD,01,036905,HPCP,HT,2013,07,0013,00040
HPD,01,036905,HPCP,HT,2013,07,0021,00070
HPD,01,036905,HPCP,HT,2013,07,0023,00100
HPD,01,036905,HPCP,HT,2013,07,0024,00010
HPD,01,036905,HPCP,HT,2013,07,0031,00080
HPD,01,039001,HPCP,HT,2013,07,0001,00000
HPD,01,039001,HPCP,HT,2013,07,0003,00050
HPD,01,039001,HPCP,HT,2013,07,0004,00500
HPD,01,039001,HPCP,HT,2013,07,0005,00050
HPD,01,039001,HPCP,HT,2013,07,0006,00070
HPD,01,039001,HPCP,HT,2013,07,0007,00010
HPD,01,039001,HPCP,HT,2013,07,0010,00120
HPD,01,039001,HPCP,HT,2013,07,0011,00000
HPD,01,039001,HPCP,HT,2013,07,0021,00020
HPD,01,039001,HPCP,HT,2013,07,0030,00090
HPD,01,039001,HPCP,HT,2013,07,0031,00120
HPD,01,040207,HPCP,HT,2013,07,0001,00000
HPD,01,040207,HPCP,HT,2013,07,0004,00020
HPD,01,040207,HPCP,HT,2013,07,0005,00040
HPD,01,040207,HPCP,HT,2013,07,0006,00040
HPD,01,040207,HPCP,HT,2013,07,0007,00010
HPD,01,040207,HPCP,HT,2013,07,0008,00010
HPD,01,040207,HPCP,HT,2013,07,0010,00060
HPD,01,040207,HPCP,HT,2013,07,0011,00030
HPD,01,040207,HPCP,HT,2013,07,0013,00110
HPD,01,040207,HPCP,HT,2013,07,0014,00090
HPD,01,040207,HPCP,HT,2013,07,0019,00020
HPD,01,040207,HPCP,HT,2013,07,0020,00030
HPD,01,040207,HPCP,HT,2013,07,0021,00010
HPD,01,040207,HPCP,HT,2013,07,0022,00060
HPD,01,040207,HPCP,HT,2013,07,0023,00080
HPD,01,040207,HPCP,HT,2013,07,0025,00010
HPD,01,040207,HPCP,HT,2013,07,0031,00020
HPD,01,042505,HPCP,HT,2013,07,0001,00010
HPD,01,042505,HPCP,HT,2013,07,0002,00040
HPD,01,042505,HPCP,HT,2013,07,0003,00110
HPD,01,042505,HPCP,HT,2013,07,0004,00100
HPD,01,042505,HPCP,HT,2013,07,0005,00040
HPD,01,042505,HPCP,HT,2013,07,0006,00200
HPD,01,042505,HPCP,HT,2013,07,0007,00010
HPD,01,042505,HPCP,HT,2013,07,0010,00190
HPD,01,042505,HPCP,HT,2013,07,0012,00000
HPD,01,042505,HPCP,HT,2013,07,0015,00000
HPD,01,042505,HPCP,HT,2013,07,0021,00020
HPD,01,042505,HPCP,HT,2013,07,0022,00060
HPD,01,042505,HPCP,HT,2013,07,0023,00050
HPD,01,074803,HPCP,HT,2013,07,0001,00000
HPD,01,074803,HPCP,HT,2013,07,0004,00340
HPD,01,074803,HPCP,HT,2013,07,0005,00070
HPD,01,074803,HPCP,HT,2013,07,0007,00020
HPD,01,074803,HPCP,HT,2013,07,0008,00010
HPD,01,074803,HPCP,HT,2013,07,0011,00000
HPD,01,074803,HPCP,HT,2013,07,0014,00030
HPD,01,074803,HPCP,HT,2013,07,0015,00030
HPD,01,074803,HPCP,HT,2013,07,0018,00000
HPD,01,074803,HPCP,HT,2013,07,0021,00100
HPD,01,074803,HPCP,HT,2013,07,0023,00050
HPD,01,074803,HPCP,HT,2013,07,0024,00040
HPD,01,083102,HPCP,HI,2013,07,0001,00000
HPD,01,083102,HPCP,HI,2013,07,0003,00003
HPD,01,083102,HPCP,HI,2013,07,0004,00025
HPD,01,083102,HPCP,HI,2013,07,0005,00011
HPD,01,083102,HPCP,HI,2013,07,0006,00130
HPD,01,083102,HPCP,HI,2013,07,0008,00035
HPD,01,083102,HPCP,HI,2013,07,0010,00000
HPD,01,083102,HPCP,HI,2013,07,0011,00017
HPD,01,083102,HPCP,HI,2013,07,0014,00001
HPD,01,083102,HPCP,HI,2013,07,0015,00017
HPD,01,083102,HPCP,HI,2013,07,0017,00004
HPD,01,083102,HPCP,HI,2013,07,0018,00002
HPD,01,083102,HPCP,HI,2013,07,0020,00033
HPD,01,083102,HPCP,HI,2013,07,0021,00319
HPD,01,083102,HPCP,HI,2013,07,0022,00072
HPD,01,083102,HPCP,HI,2013,07,0023,00114
HPD,01,083102,HPCP,HI,2013,07,0024,00001
HPD,01,083102,HPCP,HI,2013,07,0027,00000
HPD,01,083102,HPCP,HI,2013,07,0030,00005
HPD,01,083102,HPCP,HI,2013,07,0031,00091
HPD,01,095702,HPCP,HT,2013,07,0001,00000
HPD,01,095702,HPCP,HT,2013,07,0003,00020
HPD,01,095702,HPCP,HT,2013,07,0004,00050
HPD,01,095702,HPCP,HT,2013,07,0005,00050
HPD,01,095702,HPCP,HT,2013,07,0006,00170
HPD,01,095702,HPCP,HT,2013,07,0007,00010
HPD,01,095702,HPCP,HT,2013,07,0008,00010
HPD,01,095702,HPCP,HT,2013,07,0010,00130
HPD,01,095702,HPCP,HT,2013,07,0011,00020
HPD,01,095702,HPCP,HT,2013,07,0014,00010
HPD,01,095702,HPCP,HT,2013,07,0021,00030
HPD,01,095702,HPCP,HT,2013,07,0023,00220
HPD,01,095702,HPCP,HT,2013,07,0024,00010
HPD,01,095702,HPCP,HT,2013,07,0031,00240
HPD,01,109902,HPCP,HT,2013,07,0001,00020
HPD,01,109902,HPCP,HT,2013,07,0003,00360
HPD,01,109902,HPCP,HT,2013,07,0004,00140
HPD,01,109902,HPCP,HT,2013,07,0005,00030
HPD,01,109902,HPCP,HT,2013,07,0006,00220
HPD,01,109902,HPCP,HT,2013,07,0007,00010
HPD,01,109902,HPCP,HT,2013,07,0010,00210
HPD,01,109902,HPCP,HT,2013,07,0013,00030
HPD,01,109902,HPCP,HT,2013,07,0014,00040
HPD,01,109902,HPCP,HT,2013,07,0017,00020
HPD,01,109902,HPCP,HT,2013,07,0021,00050
HPD,01,109902,HPCP,HT,2013,07,0023,00120
HPD,01,109902,HPCP,HT,2013,07,0024,00040
HPD,01,109902,HPCP,HT,2013,07,0031,00170
HPD,01,212405,HPCP,HT,2013,07,0001,00000
HPD,01,212405,HPCP,HT,2013,07,0002,00010
HPD,01,212405,HPCP,HT,2013,07,0003,00140
HPD,01,212405,HPCP,HT,2013,07,0004,00050
HPD,01,212405,HPCP,HT,2013,07,0005,00040
HPD,01,212405,HPCP,HT,2013,07,0006,00110
HPD,01,212405,HPCP,HT,2013,07,0007,00020
HPD,01,212405,HPCP,HT,2013,07,0011,00000
HPD,01,212405,HPCP,HT,2013,07,0012,00080
HPD,01,212405,HPCP,HT,2013,07,0014,00000
HPD,01,212405,HPCP,HT,2013,07,0015,00000
HPD,01,212405,HPCP,HT,2013,07,0021,00010
HPD,01,212405,HPCP,HT,2013,07,0022,00020
HPD,01,212405,HPCP,HT,2013,07,0023,00090
HPD,01,212405,HPCP,HT,2013,07,0024,00030
HPD,01,212405,HPCP,HT,2013,07,0031,00020
HPD,01,217208,HPCP,HT,2013,07,0001,00000
HPD,01,217208,HPCP,HT,2013,07,0003,00040
HPD,01,217208,HPCP,HT,2013,07,0004,00020
HPD,01,217208,HPCP,HT,2013,07,0005,00070
HPD,01,217208,HPCP,HT,2013,07,0006,00110
HPD,01,217208,HPCP,HT,2013,07,0007,00120
HPD,01,217208,HPCP,HT,2013,07,0008,00010
HPD,01,217208,HPCP,HT,2013,07,0011,00150
HPD,01,217208,HPCP,HT,2013,07,0016,00030
HPD,01,217208,HPCP,HT,2013,07,0021,00060
HPD,01,217208,HPCP,HT,2013,07,0022,00050
HPD,01,217208,HPCP,HT,2013,07,0024,00010
HPD,01,217208,HPCP,HT,2013,07,0027,00210
HPD,01,217208,HPCP,HT,2013,07,0028,00050
HPD,01,217208,HPCP,HT,2013,07,0031,00010
HPD,01,237207,HPCP,HI,2013,07,0001,00152
HPD,01,237207,HPCP,HI,2013,07,0002,00006
HPD,01,237207,HPCP,HI,2013,07,0003,00266
HPD,01,237207,HPCP,HI,2013,07,0004,00277
HPD,01,237207,HPCP,HI,2013,07,0005,00094
HPD,01,237207,HPCP,HI,2013,07,0006,00047
HPD,01,237207,HPCP,HI,2013,07,0007,00000
HPD,01,237207,HPCP,HI,2013,07,0010,00226
HPD,01,237207,HPCP,HI,2013,07,0012,00035
HPD,01,237207,HPCP,HI,2013,07,0013,00063
HPD,01,237207,HPCP,HI,2013,07,0014,00005
HPD,01,237207,HPCP,HI,2013,07,0015,00039
HPD,01,237207,HPCP,HI,2013,07,0016,00000
HPD,01,237207,HPCP,HI,2013,07,0017,00052
HPD,01,237207,HPCP,HI,2013,07,0019,00029
HPD,01,237207,HPCP,HI,2013,07,0020,00103
HPD,01,237207,HPCP,HI,2013,07,0021,00057
HPD,01,237207,HPCP,HI,2013,07,0022,00014
HPD,01,237207,HPCP,HI,2013,07,0023,00002
HPD,01,237207,HPCP,HI,2013,07,0024,00002
HPD,01,237207,HPCP,HI,2013,07,0027,00005
HPD,01,237207,HPCP,HI,2013,07,0030,00000
HPD,01,237207,HPCP,HI,2013,07,0031,00000
HPD,01,237707,HPCP,HT,2013,07,0001,00000
HPD,01,237707,HPCP,HT,2013,07,0003,00250
HPD,01,237707,HPCP,HT,2013,07,0004,00230
HPD,01,237707,HPCP,HT,2013,07,0005,00100
HPD,01,237707,HPCP,HT,2013,07,0006,00100
HPD,01,237707,HPCP,HT,2013,07,0007,00000
HPD,01,237707,HPCP,HT,2013,07,0008,00000
HPD,01,237707,HPCP,HT,2013,07,0010,00020
HPD,01,237707,HPCP,HT,2013,07,0012,00050
HPD,01,237707,HPCP,HT,2013,07,0013,00010
HPD,01,237707,HPCP,HT,2013,07,0014,00000
HPD,01,237707,HPCP,HT,2013,07,0015,00000
HPD,01,237707,HPCP,HT,2013,07,0020,00040
HPD,01,237707,HPCP,HT,2013,07,0021,00010
HPD,01,237707,HPCP,HT,2013,07,0022,00190
HPD,01,237707,HPCP,HT,2013,07,0023,00110
HPD,01,237707,HPCP,HT,2013,07,0024,00030
HPD,01,237707,HPCP,HT,2013,07,0028,00000
HPD,01,237707,HPCP,HT,2013,07,0031,00000
HPD,01,267507,HPCP,HT,2013,07,0001,00140
HPD,01,267507,HPCP,HT,2013,07,0002,00090
HPD,01,267507,HPCP,HT,2013,07,0003,00170
HPD,01,267507,HPCP,HT,2013,07,0004,00340
HPD,01,267507,HPCP,HT,2013,07,0005,00020
HPD,01,267507,HPCP,HT,2013,07,0031,00000
HPD,01,304302,HPCP,HT,2013,07,0001,00020
HPD,01,304302,HPCP,HT,2013,07,0002,00010
HPD,01,304302,HPCP,HT,2013,07,0004,00080
HPD,01,304302,HPCP,HT,2013,07,0005,00040
HPD,01,304302,HPCP,HT,2013,07,0006,00230
HPD,01,304302,HPCP,HT,2013,07,0007,00010
HPD,01,304302,HPCP,HT,2013,07,0009,00030
HPD,01,304302,HPCP,HT,2013,07,0010,00130
HPD,01,304302,HPCP,HT,2013,07,0011,00020
HPD,01,304302,HPCP,HT,2013,07,0012,00000
HPD,01,304302,HPCP,HT,2013,07,0021,00000
HPD,01,304302,HPCP,HT,2013,07,0023,00120
HPD,01,304302,HPCP,HT,2013,07,0031,00190
HPD,01,351907,HPCP,HT,2013,07,0001,00000
HPD,01,351907,HPCP,HT,2013,07,0031,00000
HPD,01,362003,HPCP,HT,2013,07,0001,00000
HPD,01,362003,HPCP,HT,2013,07,0003,00000
HPD,01,362003,HPCP,HT,2013,07,0004,00200
HPD,01,362003,HPCP,HT,2013,07,0005,00430
HPD,01,362003,HPCP,HT,2013,07,0011,00080
HPD,01,362003,HPCP,HT,2013,07,0014,00000
HPD,01,362003,HPCP,HT,2013,07,0015,00000
HPD,01,362003,HPCP,HT,2013,07,0021,00050
HPD,01,362003,HPCP,HT,2013,07,0022,00010
HPD,01,362003,HPCP,HT,2013,07,0023,00190
HPD,01,362003,HPCP,HT,2013,07,0031,00000
HPD,01,364503,HPCP,HT,2013,07,0001,00000
HPD,01,364503,HPCP,HT,2013,07,0004,00100
HPD,01,364503,HPCP,HT,2013,07,0005,00060
HPD,01,364503,HPCP,HT,2013,07,0009,00020
HPD,01,364503,HPCP,HT,2013,07,0011,00020
HPD,01,364503,HPCP,HT,2013,07,0014,00110
HPD,01,364503,HPCP,HT,2013,07,0015,00010
HPD,01,364503,HPCP,HT,2013,07,0018,00000
HPD,01,364503,HPCP,HT,2013,07,0021,00100
HPD,01,364503,HPCP,HT,2013,07,0022,00050
HPD,01,364503,HPCP,HT,2013,07,0023,00190
HPD,01,364503,HPCP,HT,2013,07,0030,00080
HPD,01,364503,HPCP,HT,2013,07,0031,00020
HPD,01,406401,HPCP,HI,2013,07,0001,00005
HPD,01,406401,HPCP,HI,2013,07,0003,00004
HPD,01,406401,HPCP,HI,2013,07,0004,00464
HPD,01,406401,HPCP,HI,2013,07,0005,00063
HPD,01,406401,HPCP,HI,2013,07,0006,00042
HPD,01,406401,HPCP,HI,2013,07,0007,00036
HPD,01,406401,HPCP,HI,2013,07,0008,00000
HPD,01,406401,HPCP,HI,2013,07,0009,00021
HPD,01,406401,HPCP,HI,2013,07,0010,00170
HPD,01,406401,HPCP,HI,2013,07,0011,00002
HPD,01,406401,HPCP,HI,2013,07,0014,00000
HPD,01,406401,HPCP,HI,2013,07,0015,00000
HPD,01,406401,HPCP,HI,2013,07,0018,00000
HPD,01,406401,HPCP,HI,2013,07,0021,00052
HPD,01,406401,HPCP,HI,2013,07,0022,00002
HPD,01,406401,HPCP,HI,2013,07,0023,00061
HPD,01,406401,HPCP,HI,2013,07,0030,00010
HPD,01,406401,HPCP,HI,2013,07,0031,00116
HPD,01,419307,HPCP,HT,2013,07,0001,00010
HPD,01,419307,HPCP,HT,2013,07,0003,00090
HPD,01,419307,HPCP,HT,2013,07,0005,00010
HPD,01,419307,HPCP,HT,2013,07,0006,00050
HPD,01,419307,HPCP,HT,2013,07,0007,00070
HPD,01,419307,HPCP,HT,2013,07,0008,00010
HPD,01,419307,HPCP,HT,2013,07,0010,00090
HPD,01,419307,HPCP,HT,2013,07,0011,00040
HPD,01,419307,HPCP,HT,2013,07,0013,00030
HPD,01,419307,HPCP,HT,2013,07,0014,00040
HPD,01,419307,HPCP,HT,2013,07,0015,00010
HPD,01,419307,HPCP,HT,2013,07,0018,00020
HPD,01,419307,HPCP,HT,2013,07,0019,00070
HPD,01,419307,HPCP,HT,2013,07,0020,00050
HPD,01,419307,HPCP,HT,2013,07,0022,00040
HPD,01,419307,HPCP,HT,2013,07,0023,00060
HPD,01,419307,HPCP,HT,2013,07,0024,00010
HPD,01,419307,HPCP,HT,2013,07,0027,00030
HPD,01,419307,HPCP,HT,2013,07,0029,00010
HPD,01,420904,HPCP,HT,2013,07,0001,00120
HPD,01,420904,HPCP,HT,2013,07,0002,00010
HPD,01,420904,HPCP,HT,2013,07,0003,00030
HPD,01,420904,HPCP,HT,2013,07,0004,00100
HPD,01,420904,HPCP,HT,2013,07,0005,00060
HPD,01,420904,HPCP,HT,2013,07,0006,00390
HPD,01,420904,HPCP,HT,2013,07,0011,00030
HPD,01,420904,HPCP,HT,2013,07,0020,00030
HPD,01,420904,HPCP,HT,2013,07,0021,00060
HPD,01,420904,HPCP,HT,2013,07,0023,00060
HPD,01,420904,HPCP,HT,2013,07,0031,00120
HPD,01,539706,HPCP,HT,2013,07,0001,00000
HPD,01,539706,HPCP,HT,2013,07,0031,00000
HPD,01,547808,HPCP,HI,2013,07,0001,00000
HPD,01,547808,HPCP,HI,2013,07,0003,00044
HPD,01,547808,HPCP,HI,2013,07,0004,00147
HPD,01,547808,HPCP,HI,2013,07,0005,00016
HPD,01,547808,HPCP,HI,2013,07,0006,00169
HPD,01,547808,HPCP,HI,2013,07,0007,00102
HPD,01,547808,HPCP,HI,2013,07,0008,00009
HPD,01,547808,HPCP,HI,2013,07,0010,00000
HPD,01,547808,HPCP,HI,2013,07,0011,00122
HPD,01,547808,HPCP,HI,2013,07,0012,00087
HPD,01,547808,HPCP,HI,2013,07,0013,00000
HPD,01,547808,HPCP,HI,2013,07,0015,00001
HPD,01,547808,HPCP,HI,2013,07,0018,00000
HPD,01,547808,HPCP,HI,2013,07,0019,00006
HPD,01,547808,HPCP,HI,2013,07,0020,00039
HPD,01,547808,HPCP,HI,2013,07,0021,00033
HPD,01,547808,HPCP,HI,2013,07,0022,00072
HPD,01,547808,HPCP,HI,2013,07,0024,00005
HPD,01,547808,HPCP,HI,2013,07,0025,00000
HPD,01,547808,HPCP,HI,2013,07,0027,00057
HPD,01,547808,HPCP,HI,2013,07,0030,00001
HPD,01,555006,HPCP,HI,2013,07,0001,00008
HPD,01,555006,HPCP,HI,2013,07,0003,00000
HPD,01,555006,HPCP,HI,2013,07,0004,00078
HPD,01,555006,HPCP,HI,2013,07,0005,00002
HPD,01,555006,HPCP,HI,2013,07,0006,00117
HPD,01,555006,HPCP,HI,2013,07,0007,00014
HPD,01,555006,HPCP,HI,2013,07,0008,00000
HPD,01,555006,HPCP,HI,2013,07,0010,00001
HPD,01,555006,HPCP,HI,2013,07,0011,00046
HPD,01,555006,HPCP,HI,2013,07,0012,00002
HPD,01,555006,HPCP,HI,2013,07,0013,00000
HPD,01,555006,HPCP,HI,2013,07,0014,00011
HPD,01,555006,HPCP,HI,2013,07,0015,00004
HPD,01,555006,HPCP,HI,2013,07,0017,00003
HPD,01,555006,HPCP,HI,2013,07,0018,00002
HPD,01,555006,HPCP,HI,2013,07,0020,00000
HPD,01,555006,HPCP,HI,2013,07,0021,00003
HPD,01,555006,HPCP,HI,2013,07,0022,00370
HPD,01,555006,HPCP,HI,2013,07,0023,00076
HPD,01,555006,HPCP,HI,2013,07,0024,00089
HPD,01,555006,HPCP,HI,2013,07,0027,00000
HPD,01,555006,HPCP,HI,2013,07,0030,00107
HPD,01,555006,HPCP,HI,2013,07,0031,00003
HPD,01,555306,HPCP,HT,2013,07,0001,00000
HPD,01,555306,HPCP,HT,2013,07,0003,00010
HPD,01,555306,HPCP,HT,2013,07,0004,00090
HPD,01,555306,HPCP,HT,2013,07,0006,00030
HPD,01,555306,HPCP,HT,2013,07,0007,00030
HPD,01,555306,HPCP,HT,2013,07,0008,00030
HPD,01,555306,HPCP,HT,2013,07,0009,00010
HPD,01,555306,HPCP,HT,2013,07,0010,00180
HPD,01,555306,HPCP,HT,2013,07,0011,00020
HPD,01,555306,HPCP,HT,2013,07,0014,00020
HPD,01,555306,HPCP,HT,2013,07,0020,00020
HPD,01,555306,HPCP,HT,2013,07,0021,00020
HPD,01,555306,HPCP,HT,2013,07,0022,00450
HPD,01,555306,HPCP,HT,2013,07,0023,00130
HPD,01,555306,HPCP,HT,2013,07,0024,00000
HPD,01,555306,HPCP,HT,2013,07,0031,00000
HPD,01,574901,HPCP,HI,2013,07,0001,00000
HPD,01,574901,HPCP,HI,2013,07,0004,00238
HPD,01,574901,HPCP,HI,2013,07,0005,00020
HPD,01,574901,HPCP,HI,2013,07,0006,00007
HPD,01,574901,HPCP,HI,2013,07,0007,00000
HPD,01,574901,HPCP,HI,2013,07,0010,00038
HPD,01,574901,HPCP,HI,2013,07,0011,00134
HPD,01,574901,HPCP,HI,2013,07,0013,00013
HPD,01,574901,HPCP,HI,2013,07,0014,00024
HPD,01,574901,HPCP,HI,2013,07,0015,00005
HPD,01,574901,HPCP,HI,2013,07,0021,00058
HPD,01,574901,HPCP,HI,2013,07,0022,00011
HPD,01,574901,HPCP,HI,2013,07,0023,00037
HPD,01,574901,HPCP,HI,2013,07,0024,00000
HPD,01,574901,HPCP,HI,2013,07,0027,00000
HPD,01,574901,HPCP,HI,2013,07,0030,00036
HPD,01,574901,HPCP,HI,2013,07,0031,00011
HPD,01,817807,HPCP,HT,2013,07,0001,00000
HPD,01,817807,HPCP,HT,2013,07,0003,00020
HPD,01,817807,HPCP,HT,2013,07,0004,00010
HPD,01,817807,HPCP,HT,2013,07,0006,00040
HPD,01,817807,HPCP,HT,2013,07,0007,00100
HPD,01,817807,HPCP,HT,2013,07,0008,00010
HPD,01,817807,HPCP,HT,2013,07,0009,00010
HPD,01,817807,HPCP,HT,2013,07,0010,00040
HPD,01,817807,HPCP,HT,2013,07,0011,00180
HPD,01,817807,HPCP,HT,2013,07,0015,00010
HPD,01,817807,HPCP,HT,2013,07,0018,00090
HPD,01,817807,HPCP,HT,2013,07,0020,00240
HPD,01,817807,HPCP,HT,2013,07,0021,00010
HPD,01,817807,HPCP,HT,2013,07,0022,00100
HPD,01,817807,HPCP,HT,2013,07,0023,00100
HPD,01,817807,HPCP,HT,2013,07,0024,00030
HPD,01,817807,HPCP,HT,2013,07,0025,00010
HPD,01,817807,HPCP,HT,2013,07,0027,00050
HPD,01,817807,HPCP,HT,2013,07,0028,00130
HPD,01,820903,HPCP,HT,2013,07,0001,00000
HPD,01,820903,HPCP,HT,2013,07,0003,00020
HPD,01,820903,HPCP,HT,2013,07,0004,00030
HPD,01,820903,HPCP,HT,2013,07,0005,00060
HPD,01,820903,HPCP,HT,2013,07,0006,00060
HPD,01,820903,HPCP,HT,2013,07,0007,00010
HPD,01,820903,HPCP,HT,2013,07,0010,00030
HPD,01,820903,HPCP,HT,2013,07,0011,00190
HPD,01,820903,HPCP,HT,2013,07,0013,00020
HPD,01,820903,HPCP,HT,2013,07,0014,00070
HPD,01,820903,HPCP,HT,2013,07,0021,00010
HPD,01,820903,HPCP,HT,2013,07,0022,00030
HPD,01,820903,HPCP,HT,2013,07,0023,00080
HPD,01,820903,HPCP,HT,2013,07,0030,00020
HPD,01,820903,HPCP,HT,2013,07,0031,00040
HPD,01,832507,HPCP,HT,2013,07,0001,00030
HPD,01,832507,HPCP,HT,2013,07,0003,00080
HPD,01,832507,HPCP,HT,2013,07,0004,00170
HPD,01,832507,HPCP,HT,2013,07,0005,00020
HPD,01,832507,HPCP,HT,2013,07,0006,00080
HPD,01,832507,HPCP,HT,2013,07,0008,00260
HPD,01,832507,HPCP,HT,2013,07,0010,00100
HPD,01,832507,HPCP,HT,2013,07,0012,00150
HPD,01,832507,HPCP,HT,2013,07,0013,00010
HPD,01,832507,HPCP,HT,2013,07,0015,00010
HPD,01,832507,HPCP,HT,2013,07,0020,00040
HPD,01,832507,HPCP,HT,2013,07,0022,00020
HPD,01,832507,HPCP,HT,2013,07,0023,00020
HPD,01,832507,HPCP,HT,2013,07,0024,00130
HPD,01,832507,HPCP,HT,2013,07,0027,00010
HPD,01,832507,HPCP,HT,2013,07,0028,00060
HPD,01,832507,HPCP,HT,2013,07,0030,00350
HPD,01,832507,HPCP,HT,2013,07,0031,00110
